sv,times,x,y,z,vx,vy,vz
G05,474896.629602,-3265811.0382068697,18803832.858231083,18411903.376426615,-1432.6737520771758,-1866.3824670228666,1662.4026383672067
G06,474896.629602,14405375.562031258,-21252579.877942633,6405237.120178085,10.028733984181144,881.9683756673289,2992.1855780940873
G13,474896.629602,-10179428.325708175,-10907916.15598921,21830665.27676836,1494.6275692937036,-2365.2788844837114,-489.84206392172007
G16,474896.629602,2407283.9335234826,-19344393.55019162,17912368.720609363,1307.9481262898312,1872.340033481772,1876.1703327877003
G21,474896.629602,25240844.17282084,4875611.309785306,8248694.596218161,-961.2993666994421,334.9490032026865,2838.0054256188246
G23,474896.629602,-4454911.68970769,-18780146.5246189,18105822.103333797,1216.3064547019492,-1968.6767163131597,-1780.3536761497812
G25,474896.629602,17766961.53451854,18790111.63668687,6091041.6638294505,222.56004437902857,786.0634760012631,-3057.657138133933
G29,474896.629602,10980251.608115792,11148755.467071928,21530830.06712355,-1356.4222162803555,2355.4202674648495,-525.4051635158465
G30,474896.629602,20192271.841838073,8383180.32560018,14728721.394281758,1045.7171104584718,1644.4847043621892,-2310.81466948
G31,474896.629602,23147124.491195917,-8158493.939776281,10625588.953842554,1315.6650919136941,112.4330615290337,-2812.509243367251
G05,474896.739624,-3265968.6651686486,18803627.51453699,18412086.274907913,-1432.6979316177515,-1866.3926897245508,1662.359338976888
G06,474896.739624,14405376.66477901,-21252482.83994347,6405566.325585496,10.017216258915823,882.0060863831736,2992.170413464487
G13,474896.739624,-10179263.884881195,-10908176.388949899,21830611.380516186,1494.6078014183704,-2365.2833797241137,-489.89384644655087
G16,474896.739624,2407427.8380093006,-19344187.550858703,17912575.138292495,1307.973888406391,1872.3534457234398,1876.1279916733279
G21,474896.739624,25240738.40675545,4875648.161952297,8249006.838239636,-961.3354753662006,334.9564155014725,2837.9870387730916
G23,474896.739624,-4454777.870540425,-18780363.121602405,18105626.22290483,1216.2827982692195,-1968.662789662416,-1780.396518993903
G25,474896.739624,17766986.01999961,18790198.118953392,6090705.253491939,222.54149858861365,786.0269516516369,-3057.671386503313
G29,474896.739624,10980102.372858692,11149014.615250563,21530772.25824197,-1356.4035294138853,2355.42263061069,-525.4552381528996
G30,474896.739624,20192386.89316848,8383361.2533391565,14728467.151890365,1045.7069762343212,1644.4527624603597,-2310.849932697341
G31,474896.739624,23147269.24122548,-8158481.570060937,10625279.514610292,1315.6273698059044,112.42588256419776,-2812.5336084965
G05,474896.839613,-3266111.920301024,18803440.895333856,18412252.490588706,-1432.7199061068293,-1866.4019795546506,1662.3199877253637
G06,474896.839613,14405377.665867256,-21252394.647323366,6405865.509023964,10.006749375954541,882.0403582252334,2992.15663103792
G13,474896.839613,-10179114.441439908,-10908412.891473979,21830562.394167602,1494.589835876163,-2365.287464360157,-489.94090677026526
G16,474896.839613,2407558.6221810384,-19344000.335500643,17912762.728530496,1307.997301219534,1872.3656342048755,1876.0895112675107
G21,474896.839613,25240642.28214189,4875681.654246187,8249290.60489032,-961.368290981545,334.96315231977405,2837.970328041498
G23,474896.839613,-4454656.256714492,-18780559.9655933,18105448.200890705,1216.261299076894,-1968.6501323184548,-1780.4354545726171
G25,474896.839613,17767008.270858843,18790276.711342875,6090399.519340202,222.5246434606479,785.9937581168383,-3057.6843348686193
G29,474896.839613,10979966.748275187,11149250.13171137,21530719.716222964,-1356.3865463600432,2355.4247776085203,-525.5007463234734
G30,474896.839613,20192491.45190283,8383525.679075199,14728236.090714244,1045.6977655506937,1644.4237332320736,-2310.881979691433
G31,474896.839613,23147400.78777665,-8158470.329035508,10624998.291080266,1315.5930872873994,112.419358764653,-2812.5557511368665
G05,474896.949679,-3266269.615381495,18803235.467370823,18412435.45311682,-1432.7440951002661,-1866.4122049030464,1662.2766702051397
G06,474896.949679,14405378.766635902,-21252297.562593177,6406194.842900837,9.995228213947257,882.0780840191337,2992.1414588630423
G13,474896.949679,-10178949.939003373,-10908673.229451468,21830508.465480857,1494.5700593988922,-2365.2919599020465,-489.9927097650018
G16,474896.949679,2407702.5896303393,-19343794.250966396,17912969.219867587,1308.023073563942,1872.3790502988618,1876.0471523090605
G21,474896.949679,25240536.46619152,4875718.522708606,8249602.967920246,-961.4044134915121,334.9705685810968,2837.9519325258275
G23,474896.949679,-4454522.389000742,-18780776.64627199,18105252.233123247,1216.2376331617497,-1968.6361986089537,-1780.4783136919202
G25,474896.949679,17767032.762235098,18790363.22052118,6090062.971471676,222.50608905565036,785.9572194427726,-3057.698587432113
G29,474896.949679,10979817.457262384,11149509.38402501,21530661.873700935,-1356.367851450806,2355.427140266672,-525.5508407273685
G30,474896.949679,20192606.547115177,8383706.67245913,14727981.739236858,1045.6876259349542,1644.3917782572116,-2310.917255821401
G31,474896.949679,23147545.587768596,-8158457.955881527,10624688.722977556,1315.555349385073,112.41217805033148,-2812.5801246627775
G05,474897.049709,-3266412.933873051,18803048.769693248,18412601.72868327,-1432.7660784025509,-1866.4214972320174,1662.2373020783032
G06,474897.049709,14405379.765935034,-21252209.326607507,6406494.1461212225,9.984758102108117,882.1123699112184,2992.1276694391745
G13,474897.049709,-10178800.438059257,-10908909.829810508,21830459.449155424,1494.552085857065,-2365.2960448528506,-490.0397891682938
G16,474897.049709,2407833.4323499426,-19343606.95628026,17913156.878938783,1308.0464959092315,1872.3912424041491,1876.0086552964726
G21,474897.049709,25240440.29526601,4875752.030151931,8249886.847415864,-961.4372420196805,334.977309069149,2837.9352137452483
G23,474897.049709,-4454400.729825959,-18780973.56831753,18105074.129929427,1216.2161251340633,-1968.6235347212296,-1780.5172644555282
G25,474897.049709,17767055.01867569,18790441.838161144,6089757.10923417,222.4892259275898,785.924012553864,-3057.7115397395914
G29,474897.049709,10979681.780635957,11149744.997509193,21530609.300573304,-1356.3508609155008,2355.4292868424704,-525.5963673228514
G30,474897.049709,20192711.14678741,8383871.159516254,14727750.576580388,1045.6784102576316,1644.3627368540579,-2310.949314874596
G31,474897.049709,23147677.181054782,-8158446.711617723,10624407.379479887,1315.521052165021,112.4056525952185,-2812.602275157769
G05,474897.159648,-3266570.452071064,18802843.57661896,18412784.471011765,-1432.7902392685917,-1866.4317093419738,1662.1940337275355
G06,474897.159648,14405380.863016676,-21252112.34598436,6406823.096811932,9.973251401914467,882.1500521717937,2992.1125132918623
G13,474897.159648,-10178636.129583394,-10909169.868339099,21830405.57182675,1494.5323315034698,-2365.3005337129875,-490.0915321512081
G16,474897.159648,2407977.2390885754,-19343401.10672297,17913363.123128545,1308.0722384412231,1872.404641508147,1875.9663443041452
G21,474897.159648,25240334.593833674,4875788.857629461,8250198.846165279,-961.4733222528164,334.9847177702227,2837.916838140189
G23,474897.159648,-4454267.021540922,-18781189.99605512,18104878.37928873,1216.1924865042538,-1968.609615601724,-1780.5600732640905
G25,474897.159648,17767079.477900077,18790528.23985489,6089420.946702667,222.47069173533623,785.8875163221951,-3057.725774355341
G29,474897.159648,10979532.665805157,11150003.951179178,21530551.51428378,-1356.3321870086618,2355.431645343331,-525.6464036663724
G30,474897.159648,20192826.107069403,8384051.93735648,14727496.511186874,1045.6682810043496,1644.3308184521584,-2310.9845491125657
G31,474897.159648,23147821.8060516,-8158434.354246983,10624098.163460216,1315.4833570988844,112.39848128663812,-2812.626619214284
G05,474897.259575,-3266713.627598767,18802657.06923379,18412950.567110177,-1432.8121997378578,-1866.440990794677,1662.1547053995096
G06,474897.259575,14405381.859091356,-21252024.193664666,6407122.088950748,9.962793132180423,882.1843027569957,2992.098736723359
G13,474897.259575,-10178486.786348179,-10909406.225929396,21830356.59610038,1494.5143758370523,-2365.304613099842,-490.13856286035633
G16,474897.259575,2408107.9519923637,-19343214.002335876,17913550.580895964,1308.0956366006506,1872.4168196878034,1875.9278861050034
G21,474897.259575,25240238.515050374,4875822.331983942,8250482.429846713,-961.5061164356224,334.9914522233846,2837.900135380093
G23,474897.259575,-4454145.492147691,-18781386.712676067,18104700.4513182,1216.1710006035526,-1968.5969634026237,-1780.5989831413676
G25,474897.259575,17767101.707887035,18790606.769579545,6089115.396692702,222.45384488430363,785.8543438824331,-3057.738711961136
G29,474897.259575,10979397.132446675,11150239.322504358,21530498.985743254,-1356.315213451678,2355.433788408725,-525.6918831484405
G30,474897.259575,20192930.597103637,8384216.248952801,14727265.579833733,1045.6590736015874,1644.3018066816285,-2311.016574075153
G31,474897.259575,23147953.256645225,-8158423.122929409,10623817.1050145,1315.4490945513835,112.39196356842604,-2812.6487456784293
G05,474897.359594,-3266856.937141507,18802470.389207777,18413116.81219323,-1432.8341803315957,-1866.4502801690167,1662.1153405111156
G06,474897.359594,14405382.855036426,-21251935.956758447,6407421.354984702,9.952325739646767,882.2185848742974,2992.0849468307388
G13,474897.359594,-10178337.307413679,-10909642.8015356,21830307.570577305,1494.496403338189,-2365.3086955952795,-490.1856367659483
G16,474897.359594,2408238.7875810424,-19343026.724468447,17913738.20740218,1308.1190562696502,1872.4290084257652,1875.8893921044685
G21,474897.359594,25240142.34452847,4875855.8378312355,8250766.27294436,-961.5389405526782,334.99819330850823,2837.8834166727415
G23,474897.359594,-4454023.853015927,-18781583.609142385,18104522.355640855,1216.1494949120192,-1968.5842989108821,-1780.6379284704876
G25,474897.359594,17767123.956654895,18790685.36828475,6088809.564076801,222.43698200480685,785.8211410239339,-3057.751660827629
G29,474897.359594,10979261.476004926,11150474.910743723,21530446.404290263,-1356.2982240213234,2355.435932827445,-525.7374043901187
G30,474897.359594,20193035.18241766,8384380.708922881,14727034.432664,1045.6498571428015,1644.272768071577,-2311.048628007537
G31,474897.359594,23148084.82483313,-8158411.881923967,10623535.785592051,1315.414800152831,112.38544033464268,-2812.6708919309463
G05,474897.469732,-3267014.747965659,18802264.821543455,18413299.871865757,-1432.8583846103515,-1866.460508634922,1662.071992639092
G06,474897.469732,14405383.950531024,-21251838.788888916,6407750.896400472,9.94079993831383,882.2563353383766,2992.069761062739
G13,474897.469732,-10178172.70765858,-10909903.312152378,21830253.57965703,1494.4766121991288,-2365.3131903708463,-490.23747305548306
G16,474897.469732,2408382.862617907,-19342820.49814315,17913944.811773863,1308.144845287177,1872.4424295511217,1875.847003179939
G21,474897.469732,25240036.44056201,4875892.734271182,8251078.830734453,-961.5750852120552,335.005616894151,2837.865005861635
G23,474897.469732,-4453889.910046915,-18781800.424311984,18104326.237378944,1216.1258134621469,-1968.5703523971376,-1780.6808134989913
G25,474897.469732,17767148.454396605,18790771.915040314,6088472.788638952,222.41841249508525,785.7845791478665,-3057.765918988015
G29,474897.469732,10979112.097061276,11150734.33387664,21530388.497863542,-1356.2795154720561,2355.43829348137,-525.7875309214918
G30,474897.469732,20193150.347642727,8384561.804076257,14726779.896446357,1045.639707577498,1644.240791453266,-2311.083924265488
G31,474897.469732,23148229.699908845,-8158399.504411762,10623226.002302293,1315.3770358085867,112.3782577017364,-2812.695278062463
G05,474897.569617,-3267157.8701218087,18802078.38967235,18413465.88596349,-1432.8803355584955,-1866.4697842553019,1662.032679751214
G06,474897.569617,14405384.94294582,-21251750.663004987,6408049.758600653,9.930347630986262,882.2905715232566,2992.0559883010746
G13,474897.569617,-10178023.432758618,-10910139.571663892,21830204.609939206,1494.4586631469108,-2365.3172660384753,-490.2844836769389
G16,474897.569617,2408513.5278338566,-19342633.46862328,17914132.178831812,1308.1682335115702,1872.454600587183,1875.808559924729
G21,474897.569617,25239940.391997457,4875926.196643488,8251362.290046658,-961.6078648107239,335.01234985399265,2837.848308357953
G23,474897.569617,-4453768.438392641,-18781997.054329872,18104148.37213354,1216.1043365632156,-1968.5577035207941,-1780.7197058718175
G25,474897.569617,17767170.669818528,18790850.401477173,6088167.363044368,222.40157112036945,785.7514210292659,-3057.778849140942
G29,474897.569617,10978976.62592927,11150969.606937425,21530335.977305613,-1356.2625482864069,2355.440433726475,-525.8329909410221
G30,474897.569617,20193254.790905148,8384726.0376193365,14726549.052229995,1045.6305022511945,1644.2117914765138,-2311.115934173575
G31,474897.569617,23148361.084633525,-8158388.279834854,10622945.05513001,1315.342786712651,112.37174422556745,-2812.7173934214243
G05,474897.679593,-3267315.453898535,18801873.122229896,18413648.667289488,-1432.9045040186459,-1866.4799962365673,1661.9893948263868
G06,474897.679593,14405386.034412865,-21251653.63014433,6408378.812116084,9.918839950751362,882.3282664573896,2992.0408233908347
G13,474897.679593,-10177859.07925938,-10910399.70004223,21830150.687566657,1494.4389004230231,-2365.3217527082816,-490.33624348251783
G16,474897.679593,2408657.3963593803,-19342427.54281936,17914338.470426496,1308.1939845214201,1872.4680004619838,1875.7662324396126
G21,474897.679593,25239834.63622627,4875963.040369347,8251674.384241284,-961.6439557087331,335.0197635172915,2837.8299233120374
G23,474897.679593,-4453634.697402464,-18782213.547665976,18103952.533348553,1216.0806899244797,-1968.5437760334282,-1780.7625269638568
G25,474897.679593,17767195.12763417,18790936.813267916,6087831.079974823,222.383027728059,785.7149132136769,-3057.7930848269825
G29,474897.679593,10978827.470626533,11151228.648984058,21530278.145544287,-1356.2438666866178,2355.4427894771216,-525.8830434832896
G30,474897.679593,20193369.78460789,8384906.859699538,14726294.883006098,1045.6203662776695,1644.1798615938437,-2311.1511773263924
G31,474897.679593,23148505.7386982,-8158375.922034337,10622635.722383108,1315.3050772077195,112.36457327767425,-2812.741742337958
G05,474897.779612,-3267458.7726736953,18801686.43830268,18413814.895838264,-1432.9264842175653,-1866.489282991296,1661.9500284597652
G06,474897.779612,14405387.025962036,-21251565.378838897,6408678.072357472,9.90837468337827,882.3625485684286,2992.0270308076715
G13,474897.779612,-10177709.607873838,-10910636.277362663,21830101.64227178,1494.420926659122,-2365.325832484507,-490.3833169535078
G16,474897.779612,2408788.241784854,-19342240.259832997,17914526.08076419,1308.2174040538189,1872.480186453141,1875.7277367838396
